hh_id_long_anon_str,sample,state_id,state_id_str,district_id,district_id_str,consent,cultivate_land,ag_decision_maker,ag_decision_maker_avl,hh_size,mig_size,return_size,not_return,mostinc,wage_avg_resp,inc_freq,wage_rec_resp,inc_freq1,mod1_complete,con_month,con_week,price_week_atta,price_week_onions,price_week_rice,price_curr_atta,price_curr_onions,price_curr_rice,mod3_complete,occup_march,occup_march_oth,earning_march,days_march,occup_now,earning_now,days_now,reason_nowork,reason_nowork_0,reason_nowork_1,reason_nowork_2,reason_nowork_3,reason_nowork_4,reason_nowork_5,reason_nowork_6,reason_nowork_99,reason_nowork__999,reason_nowork__888,reason_nowork_oth,mod2_complete,crop_grown,crop_grown_oth,crop_grown_label,primary_crop,primary_crop_oth,primary_crop_label,primary_crop_final,primary_crop_time,sell_act,sell_over,sell_start,sell_start_1,sell_start_2,sell_start_3,sell_start_4,sell_start_5,sell_start_6,sell_start_7,sell_start_8,sell_start_9,sell_start_10,sell_start_99,sell_start__999,sell_start__888,sell_start_other,price_holi,unit_qty_holi,unit_qty_holi_oth,price_last_week,unit_qty_last_week,unit_qty_last_week_oth,price_last_yr,unit_qty_yr,unit_qty_yr_oth,sell_diff,sell_diff_0,sell_diff_1,sell_diff_2,sell_diff_3,sell_diff_4,sell_diff_5,sell_diff_6,sell_diff_7,sell_diff_99,sell_diff__999,sell_diff__888,sell_diff_other,sell_qty_ldwn,sell_qty_prevyr,land_next_ssn,unit_land_next,unit_land_next_oth,inputs_next_ssn,borrow_nxt_ssn,land_prev_yr,unit_land_prev,unit_land_prev_oth,inputs_prevyr_m,borrow_prevyr_m,land_curr_ssn,unit_land_curr,unit_land_curr_oth,inputs_curr_season,borrow_curr_season,land_prevyr_pcrop,unit_land_pcrop,inputs_prevyr_pcrop,borrow_prevyr_pcrop,mod4_complete,bank_ac,rec_govt_transfer,check_bal,amt_govt_transfer,transfer_mem,price_change,price_change_0,price_change_1,price_change_2,price_change_3,price_change_4,price_change_5,price_change_6,price_change__999,price_change__888,nrega_avl,mod5_complete,health_fac_visit,health_fac_type,health_fac_type_oth,service_taken,service_taken_oth,health_avoid_service,service_avoided,service_avoided_1,service_avoided_2,service_avoided_3,service_avoided_4,service_avoided_5,service_avoided_6,service_avoided_7,service_avoided_99,service_avoided__999,service_avoided__888,service_avoided_oth,symptoms,symptoms_1,symptoms_2,symptoms_3,symptoms_4,symptoms_5,symptoms_6,symptoms_7,symptoms_8,symptoms_9,symptoms_10,symptoms_11,symptoms_99,symptoms__999,symptoms__888,symptoms_oth,prevention,prevention_1,prevention_2,prevention_3,prevention_4,prevention_5,prevention_6,prevention_7,prevention_8,prevention_9,prevention_10,prevention_11,prevention_12,prevention_13,prevention_99,prevention__999,prevention__888,prevention_oth,mod6_complete,state_new,gender,age,self_help,edu,caste,caste_oth,religion,religion_oth,village,block,district_new1,district_new2,fully_complete,service_taken_1,service_taken_2,service_taken_3,service_taken_4,service_taken_5,service_taken_6,service_taken_7,service_taken__999,service_taken__888,symptoms__99,weight_hh,health_eligible,sampling_frame,strata_id,weight_base,raked_wgt
9145481124669,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,7,0,,,,,,,,1,10000,3000,21,60,,20,20,,1,,,,,,,,,,,,,,,,,,,,,Wheat,,गेहूँ,,,,गेहूँ,Aug 2019 - Jan 2020,Sales are ongoing,,,,,,,,,,,,,,,,,2200,Quintal,,1850,Quintal,,1700,Quintal,,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",2000,1,2,0,0,1,0,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Male,44,No,"Class 5-10,",General,,Hinduism,,RAIPURAJAT,FRA,145,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481124710,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,2,0,,,,,,,,1,10000,900,25,50,,25,30,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,Bigha,,12000,0,1.5,Bigha,,12000,0,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,Not checked since before March,2000,1,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,63,No,"Class 5-10,",Other Backward Caste,,Hinduism,,RAIPURA JAT,FEREH,,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
914548112475,SHC,Uttar Pradesh,9,145,145,Yes,No,,,6,0,,,,,,,,1,-999,-999,31,-999,,22,30,,1,Salaried job,,200,7,Did not work for income,,,1 3,0,1,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,In the last seven days,,,-999,0,0,0,0,0,0,0,1,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,61,No,"Class 5-10,",Other Backward Caste,,Hinduism,,RAYPURA JAT,MATHURA,,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481124809,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,6,0,,,,,,,,1,12000,1400,25,20,,25,25,,1,,,,,,,,,,,,,,,,,,,,,Other,LAUKI,LAUKI,,,,LAUKI,Feb-May 2020,Sales are ongoing,,,,,,,,,,,,,,,,,30,Kilos,,1,Kilos,,20,Kilos,,4 6,0,0,0,0,1,0,1,0,0,0,0,,,,10,Bigha,,15000,25000,12,Bigha,,15000,20000,,,,,,,,,,1,Yes,No,"Not in the last seven days, but in April",,,2,0,0,1,0,0,0,0,0,0,Days remained the same,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Male,47,No,High school graduate;,Other Backward Caste,,Hinduism,,RAIPURAJAT,FARE,145,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481124850,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,6,0,,,,,,,,1,11000,2500,27,30,,27,20,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Bigha,,3500,-999,4,Bigha,,3500,0,,,,,,,,,,1,Yes,No,In the last seven days,,,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,38,No,More than high school,Other Backward Caste,,Hinduism,,CAURI,FARAH,,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481124876,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,8,0,,,,,,,,1,8000,700,30,30,,25,20,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Bigha,,15000,7000,7,Bigha,,15000,10000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",1500,1,-999,0,0,0,0,0,0,0,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Male,50,No,High school graduate;,Other Backward Caste,,Hinduism,,Raipurajat,Fare,145,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
914548112499,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,9,0,,,,,,,,1,6000,2000,24,35,,22,30,,1,,,,,,,,,,,,,,,,,,,,,Wheat,,गेहूँ,,,,गेहूँ,Aug 2019 - Jan 2020,Sales not started,,5,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,No,Don't know,,,2,0,0,1,0,0,0,0,0,0,Days remained the same,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,52,No,More than high school,Scheduled Caste;,,Hinduism,,Raipura,Fare,,,1,,,,,,,,,,,32448.25390625,0,SHC,145,1,32448.25325365598
91454812011009,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,6,1,1,,No one provided income in February,,,,,1,10000,1500,25,40,,30,30,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Bigha,,20000,2000,3,Bigha,,-999,0,,,,,,,,,,1,Yes,No,"Not in the last seven days, but in April",,,3,0,0,0,1,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Male,45,Yes,No schooling;,General,,Hinduism,,KOTA CHIRAURA,MATHURA,145,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
91454812011072,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,9,0,,,,,,,,1,20000,5000,25,-999,,40,30,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Bigha,,30000,15000,2,Bigha,,30000,15000,,,,,,,,,,1,Yes,No,"Not in the last seven days, but in April",,,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,29,No,More than high school,General,,Hinduism,,Chandra nagar,Mathura,,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
91454812011172,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,5,0,,,,,,,,1,8000,2000,25,40,,20,25,,1,,,,,,,,,,,,,,,,,,,,,Jowar,,ज्वार,,,,ज्वार,Feb-May 2020,Sales not started,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,Bigha,,12000,0,1.25,Bigha,12000,0,1,Yes,No,"Not in the last seven days, but in April",,,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,45,No,More than high school,General,,Hinduism,,KOTA,MATHURA,,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
91454812011347,SHC,Uttar Pradesh,9,145,145,Yes,Yes,No,Head of household refused to give the phone,4,0,,,,,,,,1,3500,700,41,35,,-999,20,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,Bigha,,7000,0,1.5,Bigha,,-999,0,,,,,,,,,,1,Yes,Don't Know,Don't know,,,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,24,Don't Know,"Class 5-10,",General,,Hinduism,,Chandan nagar,-999,,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
91454812011383,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,12,1,1,,No one provided income in February,,,,,1,-999,700,25,-999,,-999,-999,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Bigha,,7000,0,3,Bigha,,7000,0,,,,,,,,,,1,Yes,No,"Not in the last seven days, but in April",,,3,0,0,0,1,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Male,68,No,High school graduate;,General,,Hinduism,,KOTA,MATHURA,145,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
91454812011429,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,12,0,,,,,,,,1,9000,1600,26,20,,24,20,,1,,,,,,,,,,,,,,,,,,,,,Wheat,,गेहूँ,,,,गेहूँ,Aug 2019 - Jan 2020,Sales not started,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,Checked In March,6000,1,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Male,62,No,"Class 5-10,",Scheduled Caste;,,Hinduism,,Kota,Mathura,145,,1,,,,,,,,,,,32448.25390625,0,SHC,145,1,32448.25325365598
91454812011449,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,6,0,,,,,,,,1,-999,4000,25,40,,25,20,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,Bigha,,3000,0,1.25,Bigha,,3000,0,,,,,,,,,,1,Yes,No,"Not in the last seven days, but in April",,,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Male,24,No,More than high school,Scheduled Caste;,,Hinduism,,KOTA,MATHURA,145,,1,,,,,,,,,,,32448.25390625,0,SHC,145,1,32448.25325365598
91454812011591,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,4,0,,,,,,,,1,100000,10000,25,80,,20,25,,1,,,,,,,,,,,,,,,,,,,,,Bhindi / Okra,,भिंडी,,,,भिंडी,Feb-May 2020,Sales not started,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Bigha,,20000,10000,1,Bigha,8000,0,1,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",500,1,3,0,0,0,1,0,0,0,0,0,"Yes, days have increased",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Male,35,Yes,"Class 5-10,",General,,Hinduism,,CHANDRA NAGAR,MATHURA,145,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481201186,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,7,0,,,,,,,,1,10000,2000,30,30,,-999,-999,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Bigha,,15000,15000,3,Bigha,,15000,10000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",1500,3,3,0,0,0,1,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,35,No,More than high school,Scheduled Caste;,,Hinduism,,KOTA,MATHURA,,,1,,,,,,,,,,,32448.25390625,0,SHC,145,1,32448.25325365598
9145481201237,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,5,0,,,,,,,,1,6000,900,30,35,,25,20,,1,,,,,,,,,,,,,,,,,,,,,Jowar,,ज्वार,,,,ज्वार,Feb-May 2020,Sales not started,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Bigha,,15000,0,7,Bigha,15000,0,1,Yes,No,Not checked since before March,,,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,72,No,"Class 5-10,",Other Backward Caste,,Hinduism,,GYAPURVA,FARAH,,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481201291,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,11,0,,,,,,,,1,10000,5000,20,45,,-999,20,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Bigha,,50000,35000,3,Bigha,,35000,40000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,Checked In March,4500,2,3,0,0,0,1,0,0,0,0,0,Days remained the same,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Male,65,No,Class 5 or less;,General,,Hinduism,,KOTA,MATHURA,145,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481201296,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,16,0,,,,,,,,1,-888,-888,20,50,,30,15,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Bigha,,15000,0,,Bigha,,,,,,,,,,,,,1,,,,,,-777,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,,,,,,,.,.,,,0,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481201300,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,7,0,,,,,,,,1,8000,2000,30,60,,28,25,,1,,,,,,,,,,,,,,,,,,,,,Wheat,,गेहूँ,,,,गेहूँ,Aug 2019 - Jan 2020,Sales are ongoing,,,,,,,,,,,,,,,,,2200,Quintal,,1900,Refused to resposnd,,1700,Quintal,,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,Yes,No,Don't know,,,3,0,0,0,1,0,0,0,0,0,Days remained the same,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,40,No,Class 5 or less;,General,,Hinduism,,KOTA,MATHURA,,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481201395,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,7,0,,,,,,,,1,15000,2000,25,30,,30,20,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,Bigha,,2000,1500,1.5,Bigha,,2000,1500,,,,,,,,,,1,Yes,No,Don't know,,,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,28,No,More than high school,General,,Hinduism,,CHANDA NAGAR,MATHURA,,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481201417,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,18,0,,,,,,,,1,12000,5000,22,80,,22,20,,1,,,,,,,,,,,,,,,,,,,,,Other,Lauki,Lauki,,,,Lauki,Feb-May 2020,Sales are ongoing,,,,,,,,,,,,,,,,,15,Kilos,,10,Kilos,,15,Kilos,,0,1,0,0,0,0,0,0,0,0,0,0,,,,4,Bigha,,20000,10000,2,Bigha,,5000,0,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,"Not in the last seven days, but in April",500,1,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,30,No,High school graduate;,General,,Hinduism,,Chandra nagar,Mathura,,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481201427,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,14,0,,,,,,,,1,12000,2800,22,50,,30,20,,1,,,,,,,,,,,,,,,,,,,,,Wheat,,गेहूँ,,,,गेहूँ,Aug 2019 - Jan 2020,Sales not started,,9,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,No,In the last seven days,,,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,35,Yes,Class 5 or less;,Scheduled Caste;,,Hinduism,,KOTA,777,,,1,,,,,,,,,,,32448.25390625,0,SHC,145,1,32448.25325365598
9145481201441,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,8,0,,,,,,,,1,10000,300,30,40,,26,20,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,Bigha,,-888,-999,5.5,Bigha,,-999,-999,,,,,,,,,,1,Yes,No,In the last seven days,,,4,0,0,0,0,1,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Male,27,No,High school graduate;,Other Backward Caste,,Hinduism,,KOTA,MATURA,145,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481201532,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,8,0,,,,,,,,1,5000,2000,-999,-999,,-999,-999,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Bigha,,5000,3000,4,Bigha,,-999,0,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,In the last seven days,1500,1,-999,0,0,0,0,0,0,0,1,0,Days remained the same,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,25,No,High school graduate;,General,,Hinduism,,Kota,Mathura,,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481201647,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,6,0,,,,,,,,1,5000,-999,20,40,,25,30,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Bigha,,5000,0,1,Bigha,,5000,0,,,,,,,,,,1,Yes,Don't Know,Not checked since before March,,,3,0,0,0,1,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,34,No,"Class 5-10,",Other Backward Caste,,Hinduism,,KOTA,MATHURA,,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481201811,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,7,0,,,,,,,,1,10000,-999,25,80,,25,16,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Bigha,,20000,30000,4,Bigha,,60000,450000,,,,,,,,,,1,Yes,Yes - received in bank / received cash or cheque from government,Checked In March,2000,1,2,0,0,1,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,55,No,"Class 5-10,",General,,Hinduism,,Chandan nagar,Mathura,,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481201820,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,10,0,,,,,,,,1,12000,6000,25,30,,35,25,,1,,,,,,,,,,,,,,,,,,,,,Wheat,,गेहूँ,,,,गेहूँ,Aug 2019 - Jan 2020,Sales not started,,5 7,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Yes,Don't Know,"Not in the last seven days, but in April",,,3,0,0,0,1,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,52,No,High school graduate;,Other Backward Caste,,Hinduism,,KOTA,MATHURA,,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481201829,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,2,0,,,,,,,,1,15000,1200,26,25,,20,15,,1,,,,,,,,,,,,,,,,,,,,,Wheat,,गेहूँ,,,,गेहूँ,Aug 2019 - Jan 2020,Sales are ongoing,,,,,,,,,,,,,,,,,2100,Quintal,,1900,Quintal,,-999,Don't know,,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,Yes,No,In the last seven days,,,2,0,0,1,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Male,33,Yes,"Class 5-10,",General,,Hinduism,,Kota,Mathura,145,,1,,,,,,,,,,,42046.6328125,0,SHC,145,1,42046.63304979987
9145481201974,SHC,Uttar Pradesh,9,145,145,Yes,Yes,Yes,,7,0,,,,,,,,1,6000,2000,30,25,,25,25,,1,,,,,,,,,,,,,,,,,,,,,No crop - land currently empty,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,कोई फसल नहीं - वर्तमान में खाली जमीन,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,Biswa,,4000,5000,12,Biswa,,4000,0,,,,,,,,,,1,Yes,No,"Not in the last seven days, but in April",,,3,0,0,0,1,0,0,0,0,0,Don't know,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,41,Yes,Class 5 or less;,Scheduled Caste;,,Hinduism,,Kota,-999,,,1,,,,,,,,,,,32448.25390625,0,SHC,145,1,32448.25325365598
