"geo_state","geo_dist","geo_state_new","geo_dist_new","geo_village","geo_block","demo_gender","demo_age","demo_edu","demo_caste","demo_caste_oth","demo_religion","demo_religion_oth","demo_selfhelp","demo_ag_hh","demo_hh_size","mig_size","mig_total_ratio","mig_return_size","mig_return_ratio","mig_no_return_size","mig_noreturn_ratio","mig_most_inc","mig_avg_wage","mig_wage_unit","mig_daily_wage","mig_daily_wage_unit","mig_wage_change_mean","mig_zeroinc_prop","con_feb","con_wk","con_weekchange_mean","con_less_prop","con_wk_atta","con_curr_atta","con_atta_unavail_prop","con_attachange_mean","con_wk_onions","con_curr_onions","con_onion_unavail_prop","con_onionschange_mean","con_wk_rice","con_curr_rice","con_rice_unavail_prop","con_ricechange_mean","lab_march_occu","lab_march_occu_oth","lab_march_wage","lab_march_freq","lab_curr_occu","lab_curr_wage","lab_zeroinc_prop","lab_wagechange_mean","lab_curr_freq","lab_workdayschange_mean","lab_nowork_none_prop","lab_nowork_cant_find_prop","lab_nowork_wages_prop","lab_nowork_shut_prop","lab_nowork_materials_prop","lab_nowork_covid_choice_prop","lab_nowork_fines_prop","lab_nowork_dk","lab_nowork_ref","lab_nowork_oth","agr_crop_grown","agr_crop_grown_oth","agr_crop_planted","agr_crop_cat_prop","agr_prc_yr","agr_prc_yr_unit","agr_prc_yr_unit_oth","agr_prc_prev_yr_kg","agr_crop_perish","agr_crop_cereals","agr_crop_pulses","agr_crop_status","agr_sales_not_started_prop","agr_sales_ongoing_prop","agr_sales_complete_prop","agr_crop_sold","agr_sell_most_curr_prop","agr_nosell_notready","agr_nosell_seeds","agr_nosell_destroy","agr_nosell_demand","agr_nosell_markets","agr_nosell_prices","agr_nosell_lckdwn","agr_nosell_labor","agr_nosell_transport","agr_nosell_machine","agr_nosell_dk","agr_nosell_ref","agr_nosell_oth","agr_prc_holi","agr_prc_holi_unit","agr_prc_holi_unit_oth","agr_prc_holi_kg","agr_prc_curr","agr_prc_curr_unit","agr_prc_curr_unit_oth","agr_prc_curr_kg","agr_prc_change_holi_mean","agr_selldiff_none","agr_selldiff_labor","agr_selldiff_transport","agr_selldiff_markets","agr_selldiff_demand","agr_selldiff_travel","agr_selldiff_police","agr_selldiff_dk","agr_selldiff_ref","agr_selldiff_oth","agr_sell_lckdwn","agr_sell_prevyr","agr_sell_most_prevyr_prop","agr_next_ssn_land","agr_next_ssn_unit","agr_next_ssn_unit_oth","agr_next_ssn_inputs","agr_next_ssn_borrow","agr_land_prevyr","agr_land_prevyr_unit","agr_land_prevyr_unit_oth","agr_prevyr_land_main","agr_prevyr_land_main_unit","agr_prevyr_main_inputs","agr_prevyr_main_borrow","agr_monsoon_inputs","agr_monsoon_borrow","agr_curr_land","agr_curr_land_unit","agr_curr_land_unit_oth","agr_curr_inputs","agr_curr_borrow","agr_land_change_mean","agr_inputs_change_abs_mean","agr_borrow_change_abs_mean","agr_prc_change_yr_mean","rel_bank","rel_transfer_rec","rel_govt_transfer_fa_prop","rel_check_balance","rel_april_checked","rel_transfer_amt","rel_transfer_mem","rel_amt_received_mean","rel_ration_prc_closed","rel_ration_prc_nogo","rel_ration_prc_none","rel_ration_prc_free","rel_ration_prc_cheaper","rel_ration_prc_exp","rel_ration_prc_unavail","rel_ration_prc_dk","rel_ration_prc_ref","rel_cheap_ration_prop","rel_nrega","rel_nrega_unavail_prop","rel_nrega_incr_prop","rel_nrega_dec_prop","rel_nrega_same_prop","rel_nrega_stop_prop","hea_fac_visit","hea_fac_type","hea_fac_type_oth","hea_service_oth","hea_service_treat","hea_service_imm","hea_service_anc","hea_service_fp","hea_service_child_grw","hea_service_health","hea_service_edu","hea_avoid","hea_avoid_treat","hea_avoid_imm","hea_avoid_anc","hea_avoid_fp","hea_avoid_child_grw","hea_avoid_checkup","hea_avoid_edu","hea_avoid_oth","hea_avoid_dk","hea_avoid_ref","hea_symp_fever","hea_symp_cough","hea_symp_tired","hea_symp_breath","hea_symp_pain","hea_symp_appetite","hea_symp_throat","hea_symp_diarrhea","hea_symp_nausea","hea_symp_congest","hea_symp_smell","hea_symp_oth","hea_symp_dk","hea_symp_ref","hea_symp_main_prop","hea_prev_wash","hea_prev_san","hea_prev_cover","hea_prev_face","hea_prev_dist","hea_prev_crowd","hea_prev_sick","hea_prev_contact","hea_prev_touch","hea_prev_clean","hea_prev_mask","hea_prev_nospit","hea_prev_home","hea_prev_oth","hea_prev_dk","hea_prev_ref","hea_prev_aware_prop","sampling_frame","strata_id","psu","weight_base","weight_raked","weight_hh","hh_id_long_anon_str","health_eligible","fully_complete","religion_hhinfo","religion_other_hhinfo","caste_hhinfo","caste_other_hhinfo","ciff_edu","lab_occ_none","lab_occ_selfag","lab_occ_selfnonag","lab_occ_salary","lab_occ_dailyw","lab_occ_mar_none","lab_occ_mar_selfag","lab_occ_mar_selfnon","lab_occ_mar_salary","lab_occ_mar_dailyy","shrid","pc11_s_id","pc11_town_id","pc11_sd_id","pc11_subdistrict_id","pc11_district_id","pc11_d_id","latitude","longitude","altitude","accuracy","master_dist_no","master_dist_name","master_hh_id_short","master_hh_id_long_str","master_health_eligible"
8,128,8,128,"Got","Magror",1,20,2,2,,1,,0,1,6,0,0,,,,,,,,,,,,5000,1500,0.200000002980232,0,200,25,0,-0.875,30,20,0,-0.333333343267441,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1,,,,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,1,1,,,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"CIFF",193,"094",1122.60827636719,5986.44694649893,5986.44677734375,"8128111094395",1,1,,,,,,,,,,,,,,,,"11-08-102629",8,"102629",670,"00670","128","128",25.2411956787109,76.5115509033203,196.399993896484,3.90000009536743,"128","Baran",587,8128193089587,1
8,122,,,"Rajaji ka karera","Karera",1,50,3,4,,1,,1,1,5,0,0,,,,,,,,,,,,10000,5000,1,0,26,26,0,0,40,15,0,-0.625,,,,,,,,,,,,,,,,,,,,,,,,,26,,1,3,,-888,,,1,0,0,2,0,1,0,,,,,,,,,,,,,,,,40,1,,40,10,1,,10,-0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,6000,1,6000,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"CIFF",178,"086",2644.47534179688,11101.3510703561,11101.3505859375,"8122807086121",1,1,,,,,,,,,,,,,,,,"11-08-095170",8,"095170",631,"00631","122","122",25.5184783935547,74.2320098876953,483,4.19999980926514,"122","Bhilwara",741,8122178052741,1
20,353,20,353,"Solla","Pakuriya",0,-999,1,4,,2,,0,0,5,0,0,,,,,,,,,,,,,,,,22,,0,,80,,0,,,,,,0,,,,0,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,500,1,500,0,0,0,1,0,0,0,0,0,1,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"CIFF",6,"078",893.484191894531,11696.9803632077,11696.98046875,"2035346807881",1,1,,,,,,1,0,0,0,0,1,0,0,0,0,"11-20-360964",20,"360964",2578,"02578","353","353",24.3232479095459,87.7266006469727,-8.19999980926514,13.3999996185303,"353","Pakur",373,20353006238373,1
8,113,,,".",".",1,,,,,,,,1,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIFF",123,"013",1198.37231445313,5030.69609516564,1198.37231445313,"8113411013728",0,0,,,,,,,,,,,,,,,,"11-08-084501",8,"084501",568,"00568","113","113",27.034704208374,72.7638244628906,248,9.60000038146973,"113","Jodhpur",20,811312316120,0
10,218,,,"Purnadi","Tundi",1,22,3,2,,1,,1,1,10,0,0,,,,,,,,,,,,13000,1200,-0.6307692527771,1,25,27,0,0.0799999982118607,19,15,0,-0.210526317358017,,,,,,,,,,,,,,,,,,,,,,,,,26,,2,3,30,1,,30,1,0,0,2,0,1,0,,,,,,,,,,,,,,,,15,1,,15,10,1,,10,-0.333333343267441,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.666666686534882,1,1,1,1,1,1350,1,1350,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBCC",25,"064",9,17479.4906357461,17479.490234375,"102183450641486",0,1,,,,,,,,,,,,,,,,"11-10-231344",10,"231344",1230,"01230","218","218",26.2379264831543,84.2851257324219,-4.90000009536743,9.10000038146973,"218","218",1527,102182180891527,0
8,101,,,"Sayra","Lungard",1,35,2,2,,1,,1,1,8,0,0,,,,,,,,,,,,15000,3000,-0.200000002980232,1,25,30,0,0.200000002980232,40,20,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000,15000,,,,,,,,50000,35000,,,,,,,-0.699999988079071,-0.571428596973419,,1,-999,,2,1,,,,0,0,0,1,0,0,0,0,0,1,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"CIFF",16,"061",1526.69421386719,8141.28499428007,8141.28515625,"8101073061853",1,1,,,,,,,,,,,,,,,,"11-08-069262",8,"069262",475,"00475","101","101",28.4746856689453,73.5646057128906,210.699996948242,4.30000019073486,"101","Bikaner",686,8101016126686,1
8,128,8,128,"Nimkheda","Chabda",1,58,2,1,,1,,0,0,8,0,0,,,,,,,,,,,,3000,0,-1,1,,22,0,,50,20,0,-0.600000023841858,,,,,1,,180,7,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,"Ghar ke kam kekarn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,5000,1,5000,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,1,1,8,,,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"CIFF",196,"050",841.956115722656,3534.4819740764,3534.48193359375,"81280530501050",1,1,,,,,,1,0,0,0,0,0,1,0,0,0,"11-08-103573",8,"103573",676,"00676","128","128",24.4874973297119,76.9196624755859,381.799987792969,5,"128","Baran",5,81281962615,1
23,434,,,"O","O",1,,,,,,,,1,8,0,0,,,,,,,,,,,,4000,1000,0,0,17,17,0,0,10,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,1800,2,,18,0,1,0,2,0,1,0,,,,,,,,,,,,,,,,1925,2,,19.25,,2,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,1900,,1900,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBCC",16,"204",3,7624.57671142257,7624.57666015625,"23434807204587",0,0,,,,,,,,,,,,,,,,"11-23-470285",23,"470285",3502,"03502","434","434",23.741117477417,75.5768051147461,409,5.5,"434","434",1515,234344342491515,0
28,552,,,"Palavaridi","Nandhavaram",1,28,3,4,,2,,1,0,6,0,0,,,,,,,,,,,,6000,2000,0.333333343267441,0,,,,,40,20,0,-0.5,46,45,0,-0.0217391308397055,4,,300,3,0,0,1,-1,0,-1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1500,1,1500,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBCC",20,"209",1,27836.1580935356,27836.158203125,"28552037209653",0,1,,,,,,1,0,0,0,0,0,0,0,0,1,"11-28-593846",28,"593846",5255,"05255","552","552",15.8264741897583,77.4451675415039,229.800003051758,16.7999992370605,"552","552",16,2855255275516,0
9,180,,,"Sarsa srsodwa","Sryadpur",1,32,3,4,,1,,0,1,9,0,0,,,,,,,,,,,,4500,1500,0.333333343267441,0,22,21,0,-0.0454545468091965,70,15,0,-0.785714268684387,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,,20000,0,15,5,,,,,,18000,10000,,,,,,0,0.111111111938953,-1,,1,1,1,2,1,3600,1,3600,0,0,0,1,1,0,0,0,0,1,2,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",180,"505",1,42046.6330497999,42046.6328125,"9180716505478",0,1,,,,,,,,,,,,,,,,"11-09-172046",9,"172046",921,"00921","180","180",27.4599800109863,81.7193603515625,73.5999984741211,6,"180","180",4,91800300664,0
8,128,,,"Bishankhera","Chabra",1,50,2,4,,1,,0,1,6,0,0,,,,,,,,,,,,15000,2000,-0.466666668653488,1,,20,0,,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000,0,,,,,,,,15000,0,,,,,,,0,,,1,1,1,2,1,500,1,500,0,1,0,0,0,0,0,0,0,,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"CIFF",196,"034",1122.60827636719,4712.64314454583,4712.64306640625,"81280530341059",1,1,,,,,,,,,,,,,,,,"11-08-103492",8,"103492",676,"00676","128","128",24.6655616760254,77.0365753173828,387.899993896484,3.90000009536743,"128","Baran",425,8128196230425,1
9,180,9,180,"Sarsa","Payar pur",1,37,4,4,,1,,0,1,5,0,0,,,,,,,,,,,,,2000,,,,,0,,40,20,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,,,,,,0,0,0,1,1,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,,,5,5,,7000,5000,,,,,1,1,1,1,1,500,1,500,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",180,"505",1,42046.6330497999,42046.6328125,"918071650532",0,1,,,,,,,,,,,,,,,,"11-09-172046",9,"172046",921,"00921","180","180",27.4597682952881,81.7193603515625,70.9000015258789,4.80000019073486,"180","180",5,91800300665,0
28,546,28,546,"Boppenapalli","Veera vasaram",1,34,5,4,,1,,1,0,10,0,0,,,,,,,,,,,,15000,3000,-0.200000002980232,1,,,,,25,25,0,0,22,22,0,0,1,,,7,1,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1000,2,1000,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBCC",36,"157",1,49918.0770770862,49918.078125,"28546598157687",0,1,,,,,,0,1,0,0,0,0,1,0,0,0,"11-28-588782",28,"588782",4988,"04988","546","546",16.4982967376709,81.6329803466797,-78,9.30000019073486,"546","546",102,28546546663102,0
8,128,8,128,"Harnavda shah","Chhipabrod",1,50,1,3,,1,,0,1,3,0,0,,,,,,,,,,,,,2000,,,22,22,0,0,35,15,0,-0.571428596973419,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,17,1,,17,0,1,0,2,0,1,0,,,,,,,,,,,,,,,,20,1,,20,18,1,,18,-0.100000001490116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0588235296308994,1,1,1,4,0,2000,1,2000,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"CIFF",196,"069",841.956237792969,4489.83537261294,4489.83544921875,"81280530691144",1,1,,,,,,,,,,,,,,,,"11-08-103747",8,"103747",677,"00677","128","128",24.4348087310791,76.7016983032227,251,9.60000038146973,"128","Baran",462,8128196122462,1
28,4,28,550,"Addhraram","Dhaldinke",0,60,1,-999,,-999,,0,0,2,0,0,,,,,,,,,,,,2500,1000,0.600000023841858,0,,,,,50,25,0,-0.5,50,50,0,0,0,,,,0,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,0,1000,1,1000,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOAR",12,"491",1,27836.1580935356,27836.158203125,"28468149132",0,1,,,,,,1,0,0,0,0,1,0,0,0,0,"11-28-591704",28,"591704",5157,"05157","550","550",14.8571710586548,79.8915863037109,-76.7955780029297,4,"4","4",5,280040120505,0
8,129,,,"खजूरी","Manoharthana",1,33,2,4,,1,,0,1,3,0,0,,,,,,,,,,,,1200,40,-0.866666674613953,1,20,24,0,0.200000002980232,60,20,0,-0.666666686534882,,,,,,,,,,,,,,,,,,,,,,,,,99,,0,,,,,,0,0,0,1,1,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14000,8000,,,,,,,,14000,8000,,,,,,,0,0,,1,1,1,2,1,500,2,500,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"CIFF",200,"099",962.030456542969,4038.54695472476,4038.546875,"81290140991043",1,1,,,,,,,,,,,,,,,,"11-08-104702",8,"104702",681,"00681","129","129",24.3264636993408,76.7744522094727,287.799987792969,13.1999998092651,"129","Jhalawar",698,8129200219698,1
20,365,,,"Karra","Karra",1,49,5,1,,1,,0,1,6,0,0,,,,,,,,,,,,10000,2000,-0.200000002980232,1,32,35,0,0.09375,35,15,0,-0.571428596973419,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,,,,,,,,10000,0,,,,,,,,,,1,0,0,4,0,,,,0,1,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"CIFF",60,"016",493.080596923828,3098.14172071553,3098.1416015625,"20365791016479",1,1,,,,,,,,,,,,,,,,"11-20-374763",20,"374763",2700,"02700","365","365",23.1012210845947,85.1250839233398,566,5,"365","Khunti",379,20365060059379,1
8,113,,,"Parthap nagar","Osiya",0,35,1,3,,1,,0,0,7,0,0,,,,,,,,,,,,20000,5000,0,0,25,45,0,0.400000005960464,100,16,0,-0.839999973773956,,,,,99,"Sapara, kaalbaliya dancer",,,0,,,,0,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1,,,,0,0,0,0,0,0,1,0,0,0,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"CIFF",125,"083",2739.13696289063,14606.7853344202,14606.78515625,"811330308390",1,1,,,,,,1,0,0,0,0,0,0,0,0,0,"11-08-800544",8,"800544",570,,,"113",26.2843074798584,72.9989700317383,233,4.69999980926514,"113","Jodhpur",1227,81131251781227,1
8,113,8,113,"Bhalu","Luni",1,59,1,3,,-999,,0,0,8,0,0,,,,,,,,,,,,10000,,,,,,0,,,,0,,,,,,4,,400,5,0,0,1,-1,0,-1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,0,-999,-999,,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"CIFF",130,"099",2396.74487304688,23176.8728996617,23176.873046875,"8113770099245",1,1,,,,,,1,0,0,0,0,0,0,0,0,1,"11-08-085553",8,"085553",572,"00572","113","113",26.1053581237793,72.8389205932617,159.100006103516,6,"113","Jodhpur",115,8113130147115,1
8,128,8,128,"Padmpura","Kishanganj",1,21,5,4,,1,,1,1,4,0,0,,,,,,,,,,,,8000,8000,1.66666662693024,0,25,22,0,-0.119999997317791,30,15,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,19,1,,19,0,1,0,2,0,1,0,,,,,,,,,,,,,,,,20,1,,20,17,1,,17,-0.150000005960464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105263158679008,1,1,1,1,1,500,1,500,0,0,0,1,0,0,0,0,0,1,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"CIFF",194,"085",841.956115722656,3534.4819740764,3534.48193359375,"8128074085751",1,1,,,,,,,,,,,,,,,,"11-08-103020",8,"103020",674,"00674","128","128",25.238431930542,76.6858062744141,201,5.40000009536743,"128","Baran",13,812819402413,1
23,446,,,"simrai","govarganj",1,29,3,1,,2,,0,1,6,0,0,,,,,,,,,,,,12000,4000,0.333333343267441,0,24,30,0,0.25,40,15,0,-0.625,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,1835,2,,18.3500003814697,0,1,0,2,0,1,0,,,,,,,,,,,,,,,,1800,2,,18,1925,2,,19.25,0.0694444477558136,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0490463003516197,1,1,1,1,1,500,1,500,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBCC",33,"068",17,25832.1578044521,25832.158203125,"23446177068851",0,1,,,,,,,,,,,,,,,,"11-23-484272",23,"484272",3593,"03593","446","446",23.0493659973145,77.5508041381836,470.899993896484,4,"446","446",1561,234464463201561,0
10,217,10,217,"Jiloniya","Fateam",1,36,5,1,,1,,0,0,6,0,0,,,,,,,,,,,,2500,,,,,,0,,100,40,0,-0.600000023841858,,,,,2,,1000,7,0,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2000,1,2000,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBCC",33,"312",3,9200.23384155973,9200.2333984375,"102173203121240",0,1,,,,,,1,0,0,0,0,0,0,1,0,0,"11-10-229852",10,"229852",1215,"01215","217","217",26.609302520752,84.122428894043,-5,6.09999990463257,"217","217",1458,102172170811458,0
8,120,8,120,"Nacirda","Devoli",1,21,5,4,,1,,0,1,3,0,0,,,,,,,,,,,,10000,3000,0.200000002980232,0,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,,,,,0,1,0,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,"No have enough time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,0,,,,0,0,0,1,0,0,0,0,0,1,,,,,,,1,1,,,1,0,0,0,0,0,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"CIFF",97,"028",951.664794921875,3995.03252034395,3995.03247070313,"81209920281205",1,1,,,,,,,,,,,,,,,,"11-08-093280",8,"093280",620,"00620","120","120",25.9446964263916,75.366455078125,324.799987792969,4.80000019073486,"120","Tonk",442,8120097006442,1
20,367,20,367,"Bagdega michutoli","Khefeyi",1,32,2,99,"Krischan",3,,1,0,5,0,0,,,,,,,,,,,,1500,600,0.600000023841858,0,30,,0,,40,20,0,-0.5,,,,,0,,,,0,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1,,,,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,1,"CIFF",70,"095",404.32666015625,5293.21172895162,404.32666015625,"20367732095540",0,1,4,,3,,4,1,0,0,0,0,1,0,0,0,0,"11-20-376522",20,"376522",2721,"02721","367","367",22.5532970428467,84.261474609375,319,4.19999980926514,"367","Simdega",520,20367070233520,0
8,120,8,120,"Gotana","Devli",1,67,2,1,,1,,0,1,6,0,0,,,,,,,,,,,,10000,2500,0,0,25,25,0,0,24,20,0,-0.16666667163372,,,,,,,,,,,,,,,,,,,,,,,,,18,,1,2,3400,2,,34,0,0,1,2,0,1,0,,,,,,,,,,,,,,,,3700,2,,37,3900,2,,39,0.0540540553629398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147058829665184,1,1,1,2,1,750,1,750,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,"CIFF",97,"045",1268.88635253906,5326.70985631062,5326.7099609375,"81209920451022",1,1,,,,,,,,,,,,,,,,"11-08-093387",8,"093387",620,"00620","120","120",25.7466201782227,75.6282653808594,0,3100,"120","Tonk",67,812009708267,1
